date,Gb(i),Gd(i),H_sun,T2m,WS10m,Wdir,Humidity,Pressure
11/11/2019,801.08,676.75,20.13111111111111,12.008888888888889,5.09,50.0,67.77777777777777,1009.7555555555555
12/11/2019,4805.96,946.66,19.887777777777778,11.936666666666667,12.498888888888889,296.6666666666667,48.22222222222222,1004.311111111111
13/11/2019,3171.96,1210.25,19.64777777777778,10.693333333333333,9.953333333333333,302.22222222222223,55.0,1004.688888888889
14/11/2019,4.04,234.78,19.413333333333334,12.581111111111111,8.926666666666668,281.1111111111111,87.66666666666667,997.7888888888889
15/11/2019,1914.32,1381.56,19.18111111111111,9.461111111111112,2.59,327.77777777777777,71.55555555555556,1000.8555555555556
16/11/2019,2515.75,1169.69,18.956666666666667,10.682222222222222,1.1044444444444443,86.66666666666667,72.0,1010.6333333333334
17/11/2019,4338.97,931.88,18.737777777777776,10.13,7.907777777777778,233.33333333333334,67.88888888888889,1006.1444444444444
18/11/2019,2820.33,1161.45,18.51888888888889,9.56,3.2344444444444442,276.6666666666667,72.0,1010.811111111111
19/11/2019,753.14,687.01,18.308888888888887,9.2,5.37,218.88888888888889,64.0,1012.3444444444444
20/11/2019,909.6899999999999,747.9499999999999,18.104444444444443,12.156666666666666,2.6744444444444446,87.77777777777777,75.55555555555556,1012.3333333333334
21/11/2019,1882.71,961.36,17.904444444444444,12.89111111111111,8.076666666666666,64.44444444444444,80.0,1008.2222222222222
22/11/2019,567.86,629.49,17.70777777777778,14.24888888888889,9.517777777777777,63.333333333333336,76.55555555555556,1004.9777777777776
23/11/2019,581.0,910.15,17.517777777777777,15.630000000000003,7.577777777777778,64.44444444444444,83.44444444444444,992.8000000000001
24/11/2019,444.21,684.19,17.336666666666666,12.92,5.7011111111111115,132.22222222222223,90.0,1005.8777777777777
25/11/2019,2628.95,993.39,17.15888888888889,12.331111111111111,4.551111111111111,263.3333333333333,78.44444444444444,1009.6666666666666
26/11/2019,3180.42,1063.22,16.986666666666665,13.494444444444445,2.0455555555555556,278.8888888888889,76.11111111111111,1009.8222222222222
27/11/2019,3525.95,909.4399999999999,16.81888888888889,15.876666666666665,6.583333333333333,300.0,76.88888888888889,1005.9888888888888
28/11/2019,3626.27,854.08,16.656666666666666,14.705555555555556,7.481111111111111,288.8888888888889,70.88888888888889,1010.1444444444444
29/11/2019,3644.14,896.03,16.503333333333334,14.576666666666666,8.033333333333333,300.0,74.44444444444444,1016.1777777777778
30/11/2019,3572.75,984.7800000000001,16.355555555555554,11.461111111111112,3.356666666666667,190.0,73.11111111111111,1018.2888888888889
1/12/2019,536.47,594.58,16.212222222222223,14.474444444444446,5.2811111111111115,291.1111111111111,97.66666666666667,1011.9222222222221
2/12/2019,2095.06,869.56,16.074444444444442,11.94111111111111,5.717777777777778,120.0,75.0,1015.3000000000001
3/12/2019,3736.81,843.4100000000001,15.943333333333335,12.395555555555555,3.585555555555556,67.77777777777777,71.22222222222223,1019.7333333333333
4/12/2019,1784.02,1089.84,15.82111111111111,13.583333333333334,10.162222222222223,98.88888888888889,40.888888888888886,1014.7111111111111
5/12/2019,1017.11,701.96,15.703333333333335,12.663333333333334,4.107777777777778,285.55555555555554,77.55555555555556,1021.6222222222223
6/12/2019,3576.6,839.9200000000001,15.592222222222224,13.237777777777778,2.0211111111111113,262.22222222222223,63.22222222222222,1022.5111111111112
7/12/2019,3867.25,845.47,15.485555555555557,12.353333333333333,4.337777777777777,195.55555555555554,77.0,1020.7888888888889
8/12/2019,3831.34,847.15,15.386666666666665,11.687777777777777,3.447777777777778,282.22222222222223,70.44444444444444,1020.1666666666666
9/12/2019,3606.1,862.16,15.294444444444444,12.997777777777777,10.627777777777778,324.44444444444446,66.33333333333333,1015.0555555555555
10/12/2019,4154.8099999999995,890.22,15.208888888888888,9.987777777777778,11.097777777777777,153.33333333333334,53.77777777777778,1020.8555555555556
11/12/2019,915.7,1033.04,15.130000000000003,10.272222222222222,2.8344444444444448,78.88888888888889,73.55555555555556,1015.5444444444444
12/12/2019,3558.85,899.98,15.05777777777778,9.776666666666666,5.808888888888889,297.77777777777777,62.22222222222222,1009.5333333333333
13/12/2019,2578.93,811.68,14.993333333333332,14.042222222222222,6.199999999999999,200.0,76.55555555555556,995.9000000000001
14/12/2019,2681.0099999999998,871.1099999999999,14.936666666666667,14.907777777777776,3.647777777777778,168.88888888888889,78.77777777777777,1010.9111111111112
15/12/2019,3089.26,884.88,14.883333333333333,13.95111111111111,5.081111111111111,86.66666666666667,73.11111111111111,1013.1444444444444
16/12/2019,623.92,884.12,14.841111111111111,15.285555555555554,6.803333333333334,136.66666666666666,65.88888888888889,1013.2444444444445
17/12/2019,493.43,849.11,14.801111111111112,15.931111111111111,4.774444444444445,191.11111111111111,63.55555555555556,1010.4888888888888
18/12/2019,2717.39,959.44,14.768888888888888,15.763333333333334,3.808888888888889,76.66666666666667,66.66666666666667,1017.7222222222222
19/12/2019,2821.75,897.79,14.744444444444447,15.302222222222222,5.071111111111112,136.66666666666666,69.11111111111111,1015.2111111111111
20/12/2019,216.72,319.55,14.726666666666667,15.563333333333333,9.195555555555556,95.55555555555556,86.55555555555556,998.5666666666667
21/12/2019,3675.1,818.21,14.715555555555556,13.02888888888889,4.068888888888889,68.88888888888889,69.44444444444444,999.5666666666667
22/12/2019,3665.37,805.59,14.711111111111112,13.744444444444445,5.503333333333334,245.55555555555554,66.0,1003.0222222222224
23/12/2019,3765.61,827.64,14.716666666666669,12.757777777777777,6.29111111111111,250.0,63.666666666666664,1019.688888888889
24/12/2019,3354.33,832.86,14.725555555555555,13.515555555555556,5.555555555555555,71.11111111111111,72.0,1022.2444444444445
25/12/2019,3845.5499999999997,822.67,14.743333333333332,12.898888888888889,6.152222222222222,63.333333333333336,54.333333333333336,1020.9444444444445
26/12/2019,3425.72,906.99,14.766666666666667,10.487777777777778,4.5888888888888895,60.0,68.66666666666667,1023.8333333333334
27/12/2019,2468.14,984.51,14.79888888888889,12.746666666666666,6.536666666666666,67.77777777777777,66.77777777777777,1024.5111111111112
28/12/2019,3845.08,834.21,14.835555555555556,11.337777777777777,3.922222222222222,75.55555555555556,67.0,1030.0
29/12/2019,2741.54,839.48,14.881111111111112,12.423333333333334,3.4877777777777776,63.333333333333336,82.55555555555556,1032.4222222222222
30/12/2019,3014.91,959.3,14.93222222222222,10.78,3.442222222222222,92.22222222222223,78.77777777777777,1033.3444444444444
31/12/2019,3740.3,848.63,14.99111111111111,10.827777777777778,3.7344444444444442,273.3333333333333,74.33333333333333,1032.111111111111
1/1/2020,3680.85,878.97,15.073333333333332,9.503333333333334,1.6566666666666667,171.11111111111111,81.11111111111111,1031.611111111111
2/1/2020,790.25,839.0699999999999,15.147777777777776,10.293333333333333,2.03,270.0,88.0,1032.3333333333333
3/1/2020,1310.44,980.42,15.226666666666667,12.52111111111111,2.3822222222222225,293.3333333333333,79.55555555555556,1029.3111111111111
4/1/2020,3665.42,886.56,15.313333333333333,12.312222222222223,10.054444444444446,267.77777777777777,65.66666666666667,1027.0444444444445
5/1/2020,3832.81,854.9200000000001,15.408888888888889,10.59,4.07,287.77777777777777,58.55555555555556,1027.6666666666667
6/1/2020,3064.47,921.0,15.507777777777777,12.31111111111111,2.8044444444444445,262.22222222222223,77.11111111111111,1029.8444444444444
7/1/2020,3144.04,1005.22,15.614444444444445,10.962222222222222,8.575555555555557,270.0,66.22222222222223,1025.0555555555557
8/1/2020,3869.49,878.8,15.72888888888889,11.651111111111112,2.397777777777778,280.0,74.55555555555556,1030.7777777777778
9/1/2020,3629.0899999999997,922.02,15.848888888888887,12.117777777777778,2.957777777777778,320.0,69.88888888888889,1027.0777777777778
10/1/2020,972.6899999999999,796.74,15.975555555555555,11.0,4.275555555555555,132.22222222222223,82.0,1024.711111111111
11/1/2020,2842.63,928.56,16.108888888888888,10.498888888888889,3.663333333333333,81.11111111111111,70.11111111111111,1028.9
12/1/2020,3939.32,894.26,16.246666666666666,10.881111111111112,2.0611111111111113,226.66666666666666,68.11111111111111,1028.5555555555557
13/1/2020,1436.87,1189.79,16.392222222222223,9.8,4.037777777777778,76.66666666666667,79.22222222222223,1024.177777777778
14/1/2020,1663.83,871.88,16.543333333333333,12.82888888888889,5.607777777777778,127.77777777777777,68.55555555555556,1023.7888888888889
15/1/2020,1886.01,926.15,16.702222222222222,13.338888888888889,6.943333333333333,273.3333333333333,71.33333333333333,1026.6222222222223
16/1/2020,1852.58,1021.67,16.863333333333333,12.325555555555557,4.987777777777778,302.22222222222223,72.55555555555556,1029.0222222222221
17/1/2020,1931.69,779.25,17.035555555555554,13.098888888888888,6.306666666666667,295.55555555555554,86.77777777777777,1023.0999999999999
18/1/2020,1704.63,1253.24,17.20888888888889,9.321111111111112,8.413333333333334,274.44444444444446,61.22222222222222,1025.4222222222222
19/1/2020,806.1,958.14,17.391111111111112,9.302222222222222,5.364444444444445,142.22222222222223,63.22222222222222,1026.088888888889
20/1/2020,269.07,779.86,17.577777777777776,10.476666666666667,6.153333333333332,84.44444444444444,64.88888888888889,1033.5222222222224
21/1/2020,472.89,1088.89,17.77,12.431111111111111,10.786666666666667,118.88888888888889,44.0,1032.7333333333333
22/1/2020,1408.3799999999999,1117.9,16.187,13.604,10.594,299.0,55.1,1027.5
23/1/2020,1826.35,1164.56,16.394,13.700999999999999,9.440000000000001,316.0,61.5,1025.0
24/1/2020,801.29,947.78,16.603,12.218,5.572,300.0,71.4,1022.6899999999999
25/1/2020,1543.67,1055.9,16.817,12.366,5.489,287.0,68.5,1021.8700000000001
26/1/2020,191.55,786.06,17.038,11.917,4.428,96.0,101.1,1020.8399999999999
27/1/2020,1656.48,1205.94,17.262,11.141,3.566,282.0,83.0,1018.8
28/1/2020,2162.18,970.1,17.491,12.692,6.868,291.0,74.6,1015.6299999999999
29/1/2020,3681.74,1130.18,17.725,12.314,9.883,279.0,75.7,1019.45
30/1/2020,1128.41,1188.24,17.963,11.119,2.213,283.0,68.9,1019.9100000000001
31/1/2020,4182.32,959.5799999999999,18.206,13.072,3.925,307.0,74.4,1019.14
1/2/2020,2369.04,1023.37,18.455,13.34,3.242,304.0,81.9,1020.3100000000001
2/2/2020,3714.3,1092.65,18.707,13.925,5.096,181.0,77.0,1023.9
3/2/2020,4538.85,993.91,18.961000000000002,16.948,7.883,151.0,65.3,1022.8100000000001
4/2/2020,4011.52,1098.15,19.223,13.099,11.22,153.0,46.9,1020.75
5/2/2020,4987.47,1028.1200000000001,19.485,10.743,11.544,293.0,52.1,1024.72
6/2/2020,2151.8,1620.56,19.753,12.214,5.213,316.0,50.0,1028.33
7/2/2020,3242.96,1278.19,20.024,12.03,3.0010000000000003,258.0,61.3,1026.44
8/2/2020,3480.32,1099.56,20.299,12.122,6.014,285.0,64.7,1026.8200000000002
9/2/2020,3894.19,1218.51,20.578,12.17,4.62,316.0,68.0,1028.98
10/2/2020,3417.48,1304.45,20.86,14.686000000000002,6.7299999999999995,157.0,75.2,1023.5200000000001
11/2/2020,3578.37,1353.95,21.144,14.472999999999999,9.186,297.0,68.6,1020.9799999999999
12/2/2020,4999.66,1080.66,21.435,11.341,8.186,339.0,48.4,1023.53
13/2/2020,1151.0900000000001,1169.83,21.726,11.749,2.904,314.0,79.7,1020.4799999999999
14/2/2020,5042.56,1054.15,22.021,12.787,9.925,67.0,53.7,1022.55
15/2/2020,4333.67,1233.55,22.317,12.937999999999999,3.601,305.0,74.7,1026.6100000000001
16/2/2020,992.18,1238.74,22.616999999999997,12.815999999999999,6.151,205.0,79.6,1027.75
17/2/2020,1380.58,1181.66,22.923,13.481,5.269,78.0,93.1,1025.59
18/2/2020,5349.77,1081.22,23.227,11.72,10.732,67.0,48.9,1027.76
19/2/2020,5171.3,1063.72,23.535,12.463,9.526,155.0,52.0,1026.4
20/2/2020,5349.05,1081.28,23.846,11.759,2.2359999999999998,123.0,61.6,1024.97
21/2/2020,5151.98,1181.8799999999999,24.157,13.122,9.558,95.0,46.3,1025.92
22/2/2020,4684.87,1213.5,24.472,12.052,1.815,73.0,70.6,1032.3799999999999
23/2/2020,5324.8,1114.57,24.789,13.229,4.442,174.0,70.0,1029.3
24/2/2020,5444.79,1088.9199999999998,22.850909090909088,15.47,6.143636363636364,97.27272727272727,59.72727272727273,1021.4
25/2/2020,3010.78,1781.79,23.167272727272728,12.196363636363635,7.586363636363637,74.54545454545455,72.36363636363636,1013.1909090909091
26/2/2020,4938.72,1118.8799999999999,23.485454545454548,11.452727272727273,11.58090909090909,52.72727272727273,47.72727272727273,1012.1636363636363
27/2/2020,364.31,888.46,23.80636363636364,9.926363636363636,5.1854545454545455,74.54545454545455,76.63636363636364,1012.8090909090909
28/2/2020,5603.2,1118.05,24.127272727272725,10.967272727272727,8.376363636363637,191.8181818181818,49.54545454545455,1019.8818181818183
29/2/2020,2313.68,1447.0,24.127272727272725,13.254545454545456,9.316363636363636,167.27272727272728,76.45454545454545,1010.3454545454545
1/3/2020,1094.28,1222.52,24.45090909090909,12.15090909090909,3.6554545454545457,269.09090909090907,76.54545454545455,1007.6909090909091
2/3/2020,1141.4299999999998,1390.98,24.777272727272727,13.284545454545453,12.244545454545454,171.8181818181818,70.54545454545455,992.7818181818183
3/3/2020,2815.64,1562.8899999999999,25.10545454545455,9.727272727272727,8.709090909090909,240.9090909090909,57.81818181818182,1006.2181818181817
4/3/2020,1660.71,1938.5900000000001,25.431818181818183,10.094545454545456,8.282727272727273,68.18181818181819,56.81818181818182,1014.7727272727273
5/3/2020,656.6,1324.68,25.76,12.488181818181818,6.157272727272727,70.0,83.27272727272727,1003.4818181818181
6/3/2020,4657.4,1271.21,26.09,10.899090909090908,9.354545454545455,233.63636363636363,66.0909090909091,1005.2727272727273
7/3/2020,5981.7300000000005,1131.56,24.224999999999998,11.314166666666667,12.001666666666667,230.0,47.0,1016.0500000000001
8/3/2020,5288.74,1338.94,24.546666666666667,11.378333333333332,2.5733333333333333,137.5,54.916666666666664,1020.65
9/3/2020,5732.96,1140.72,24.87,12.231666666666667,11.671666666666667,87.5,48.083333333333336,1016.3583333333332
10/3/2020,3981.2,1665.21,25.194999999999997,12.765,8.608333333333333,78.33333333333333,61.416666666666664,1020.8333333333334
11/3/2020,5728.37,1121.42,25.516666666666666,16.155833333333334,4.326666666666667,104.16666666666667,62.0,1020.0166666666668
12/3/2020,4667.91,1543.69,25.8425,13.750833333333333,2.4366666666666665,207.5,78.75,1020.5833333333334
13/3/2020,5280.15,1353.19,26.166666666666668,14.679166666666667,8.315833333333334,183.33333333333334,51.916666666666664,1016.9
14/3/2020,6142.04,1146.72,26.49083333333333,13.472499999999998,8.08,270.0,41.75,1017.6166666666667
15/3/2020,5731.64,1197.22,26.8175,14.016666666666666,7.46,266.6666666666667,54.833333333333336,1019.5666666666666
16/3/2020,4170.55,1805.88,27.140833333333333,14.362499999999999,9.695,73.33333333333333,37.25,1022.2166666666667
17/3/2020,5612.11,1263.81,27.465,14.716666666666667,3.6108333333333333,174.16666666666666,59.916666666666664,1029.7583333333334
18/3/2020,6021.88,1150.5,27.78833333333333,13.862499999999999,1.9608333333333334,70.83333333333333,61.083333333333336,1026.8999999999999
19/3/2020,5912.59,1168.01,28.111666666666665,15.224166666666667,1.6266666666666667,61.666666666666664,55.833333333333336,1023.6750000000001
20/3/2020,5255.1,1395.94,28.435833333333335,14.159166666666666,3.115,72.5,64.08333333333333,1020.4916666666667
21/3/2020,5297.91,1494.19,28.757499999999997,14.030833333333334,2.0683333333333334,106.66666666666667,68.0,1014.4833333333332
22/3/2020,3522.13,2008.85,29.08083333333333,14.089166666666666,1.3158333333333332,67.5,68.83333333333333,1015.2166666666667
23/3/2020,5751.82,1197.77,29.402500000000003,13.020000000000001,7.533333333333334,60.0,64.66666666666667,1021.7083333333334
24/3/2020,257.49,1108.22,29.72083333333333,9.890833333333333,7.021666666666667,50.0,57.416666666666664,1023.3166666666666
25/3/2020,4222.78,1485.41,30.040833333333335,9.5525,3.5225000000000004,116.66666666666667,58.416666666666664,1016.7333333333332
26/3/2020,5955.2300000000005,1372.48,30.36,9.761666666666667,3.4949999999999997,265.8333333333333,45.166666666666664,1011.125
27/3/2020,881.22,1966.34,30.6775,11.865,3.045,289.1666666666667,56.166666666666664,1013.125
28/3/2020,6029.95,1233.33,30.991666666666664,14.260833333333332,4.2124999999999995,270.8333333333333,59.083333333333336,1015.3583333333332
29/3/2020,5735.39,1248.79,31.308333333333334,14.741666666666667,2.138333333333333,280.8333333333333,57.416666666666664,1012.0083333333333
30/3/2020,4682.28,1918.71,29.198461538461537,11.826153846153847,5.133076923076923,157.69230769230768,64.6923076923077,1013.7461538461539
31/3/2020,2329.23,1871.95,29.51153846153846,12.654615384615385,5.245384615384615,101.53846153846153,81.0,1016.823076923077
1/4/2020,5495.12,1390.23,29.822307692307692,11.920769230769231,7.7553846153846155,284.61538461538464,51.07692307692308,1017.7
2/4/2020,4817.09,1616.83,30.13230769230769,11.901538461538461,3.6076923076923078,166.92307692307693,55.76923076923077,1013.9538461538461
3/4/2020,5820.53,1369.78,30.44076923076923,12.936153846153845,3.39,283.84615384615387,47.84615384615385,1014.1384615384615
4/4/2020,6536.6,1161.14,30.746923076923075,13.552307692307693,2.6938461538461542,284.61538461538464,52.76923076923077,1020.3076923076923
5/4/2020,6578.02,1153.51,31.05461538461538,14.951538461538462,3.5915384615384616,283.0769230769231,41.53846153846154,1021.6384615384615
6/4/2020,6485.400000000001,1166.0,31.355384615384615,15.284615384615384,3.936153846153846,186.15384615384616,50.61538461538461,1025.1
7/4/2020,6416.16,1168.43,31.65615384615385,15.72,3.204615384615385,82.3076923076923,47.53846153846154,1027.2692307692307
8/4/2020,6566.99,1162.02,31.955384615384617,15.66923076923077,2.2715384615384617,317.6923076923077,42.92307692307692,1025.253846153846
9/4/2020,6500.62,1182.29,32.253076923076925,16.076153846153847,2.6846153846153844,94.61538461538461,41.92307692307692,1022.2538461538461
10/4/2020,6517.05,1190.32,32.54615384615385,15.77076923076923,2.2484615384615383,72.3076923076923,50.15384615384615,1023.0076923076923
11/4/2020,6629.56,1173.7,32.83846153846154,15.466153846153846,2.143076923076923,71.53846153846153,48.23076923076923,1023.6692307692308
12/4/2020,5325.27,1829.2,33.12923076923077,15.472307692307691,3.168461538461538,75.38461538461539,40.84615384615385,1020.1846153846153
13/4/2020,120.35,1592.93,33.41692307692308,16.09769230769231,6.167692307692308,155.3846153846154,54.53846153846154,1013.0999999999999
14/4/2020,6330.87,1179.54,33.70153846153846,16.62923076923077,3.436923076923077,273.0769230769231,54.76923076923077,1011.8307692307692
15/4/2020,6364.19,1211.75,33.98461538461539,16.43769230769231,8.685384615384615,63.84615384615385,47.69230769230769,1020.4076923076923
16/4/2020,4726.7300000000005,1829.01,34.26615384615384,16.206923076923076,6.184615384615385,82.3076923076923,44.53846153846154,1020.176923076923
17/4/2020,5476.98,1646.08,34.542307692307695,14.912307692307694,4.496153846153846,288.46153846153845,60.07692307692308,1018.8461538461538
18/4/2020,3680.9,2288.7999999999997,34.815384615384616,15.830769230769231,2.233846153846154,139.23076923076923,67.0,1017.6461538461538
19/4/2020,63.86,1308.6200000000001,35.08769230769231,15.304615384615385,5.008461538461538,240.76923076923077,90.76923076923077,1011.9923076923077
20/4/2020,25.73,1089.06,35.356923076923074,16.240000000000002,4.621538461538462,134.6153846153846,86.92307692307692,1006.5153846153846
21/4/2020,180.06,1291.43,35.62230769230769,15.791538461538462,2.9238461538461538,231.53846153846155,84.76923076923077,1007.0769230769231
22/4/2020,399.4,1605.9,35.88461538461539,15.098461538461539,3.4438461538461533,224.6153846153846,88.76923076923077,1014.9000000000001
23/4/2020,6129.63,1289.28,36.144615384615385,16.714615384615385,2.706153846153846,145.3846153846154,57.30769230769231,1018.1615384615385
24/4/2020,5315.39,1493.74,36.401538461538465,16.666923076923077,3.0507692307692307,118.46153846153847,63.69230769230769,1015.2538461538461
25/4/2020,4846.59,1759.07,36.65461538461538,16.388461538461538,2.8638461538461537,168.46153846153845,64.3076923076923,1010.8307692307692
26/4/2020,5279.06,1550.54,36.90461538461538,16.77,2.9646153846153847,322.3076923076923,66.92307692307692,1010.5923076923077
27/4/2020,4808.75,1842.45,34.495714285714286,16.61357142857143,5.260714285714286,85.0,71.14285714285714,1011.9285714285714
28/4/2020,3487.9,1928.79,34.737857142857145,16.908571428571427,4.927142857142857,137.14285714285714,68.07142857142857,1009.4214285714286
29/4/2020,5806.62,1458.32,34.972142857142856,16.205000000000002,7.902142857142857,102.14285714285714,60.857142857142854,1013.25
30/4/2020,3164.1,2285.23,35.205714285714286,17.43857142857143,4.375,287.85714285714283,60.357142857142854,1010.5
1/5/2020,2639.09,2093.61,35.43642857142857,17.194285714285716,3.7392857142857143,177.85714285714286,67.78571428571429,1011.4285714285714
2/5/2020,5116.17,1597.91,35.66285714285714,19.072857142857142,8.590714285714286,110.71428571428571,64.71428571428571,1014.2
3/5/2020,5894.62,1417.87,35.88428571428572,20.085,7.774285714285715,277.85714285714283,52.92857142857143,1015.5857142857143
4/5/2020,5713.32,1392.5,36.104285714285716,18.160714285714285,4.851428571428571,195.71428571428572,51.785714285714285,1016.5785714285714
5/5/2020,4284.56,2140.1,36.318571428571424,18.230714285714285,4.197857142857143,302.14285714285717,77.07142857142857,1014.1428571428571
6/5/2020,6334.87,1269.24,36.53214285714286,21.137857142857143,7.512142857142857,247.14285714285714,42.214285714285715,1013.8642857142858
7/5/2020,5561.54,1586.0800000000002,34.30133333333333,19.42733333333333,3.4853333333333336,196.0,45.8,1020.3466666666667
8/5/2020,5490.38,1700.41,34.50533333333333,18.71466666666667,4.933333333333334,297.3333333333333,36.2,1018.4333333333333
9/5/2020,3468.64,2323.57,34.706,18.022,5.04,273.3333333333333,57.666666666666664,1014.0400000000001
10/5/2020,435.28000000000003,1924.49,34.902,17.401999999999997,8.247333333333334,259.3333333333333,71.33333333333333,1006.6533333333334
11/5/2020,1366.36,1994.74,35.096,16.497333333333334,4.468666666666667,291.3333333333333,84.06666666666666,1003.36
12/5/2020,5509.82,1609.43,35.28333333333333,16.606,4.184,308.0,64.4,1010.2466666666667
13/5/2020,4077.68,1948.59,35.467999999999996,18.607333333333333,8.804,300.6666666666667,68.46666666666667,1003.9533333333333
14/5/2020,3476.69,2377.23,35.64933333333333,17.838666666666665,3.310666666666667,275.3333333333333,64.86666666666666,1005.4
15/5/2020,4432.04,1969.32,35.82333333333334,17.57133333333333,4.952,82.66666666666667,61.93333333333333,1012.6666666666666
16/5/2020,4979.08,1735.4,35.994666666666674,18.326666666666664,2.152,104.66666666666667,73.13333333333334,1015.7933333333333
17/5/2020,1169.96,2470.92,36.16133333333333,18.36733333333333,4.132666666666667,294.6666666666667,65.53333333333333,1016.6733333333334
18/5/2020,5039.25,1733.26,36.32666666666667,20.61,4.162,293.3333333333333,48.333333333333336,1017.4466666666667
19/5/2020,4750.51,1753.89,36.486666666666665,20.793333333333333,2.1333333333333333,302.6666666666667,45.333333333333336,1012.9533333333333
20/5/2020,5363.9,1565.86,36.64,21.427333333333333,2.2199999999999998,296.6666666666667,53.06666666666667,1013.1933333333333
21/5/2020,5542.15,1458.99,36.78933333333334,21.482000000000003,2.8546666666666667,290.6666666666667,49.93333333333333,1018.1666666666666
22/5/2020,4094.1299999999997,2423.7,36.936,21.162666666666667,2.703333333333333,290.6666666666667,49.13333333333333,1023.8199999999999
23/5/2020,5240.51,1552.53,37.07733333333333,20.749333333333333,3.917333333333333,300.6666666666667,63.2,1024.3333333333333
24/5/2020,6173.81,1395.11,37.212666666666664,20.172,8.454666666666666,318.0,43.06666666666667,1024.56
25/5/2020,5352.49,1643.76,37.34533333333333,21.163333333333334,2.9733333333333336,264.0,47.93333333333333,1024.86
26/5/2020,5742.42,1435.7,37.472,21.043333333333333,2.6853333333333333,87.33333333333333,47.53333333333333,1023.9133333333334
27/5/2020,3410.63,2084.2400000000002,37.59466666666666,21.196666666666665,5.033333333333333,113.33333333333333,46.733333333333334,1027.82
28/5/2020,5846.4800000000005,1418.38,37.712666666666664,20.171333333333333,4.441999999999999,202.66666666666666,57.0,1023.0333333333333
29/5/2020,4477.09,1808.98,37.82733333333333,19.41,5.228666666666667,112.0,51.13333333333333,1017.0333333333333
30/5/2020,5167.01,1575.47,37.93666666666666,19.624000000000002,2.8,120.0,49.46666666666667,1016.5066666666667
31/5/2020,5613.81,1462.58,38.042,19.721333333333334,2.3493333333333335,295.3333333333333,55.266666666666666,1015.6800000000001
1/6/2020,4881.23,2057.77,38.14066666666667,20.108666666666668,3.274,291.3333333333333,56.333333333333336,1017.3333333333334
2/6/2020,4505.48,1830.24,38.236,20.67733333333333,3.9993333333333334,294.6666666666667,66.66666666666667,1015.2466666666666
3/6/2020,3136.0,2450.32,38.32533333333333,20.442666666666664,3.844,196.0,71.33333333333333,1008.4133333333334
4/6/2020,1684.1100000000001,1806.59,38.41,19.266666666666666,4.983333333333333,267.3333333333333,60.13333333333333,999.7066666666667
5/6/2020,5045.66,1821.3899999999999,38.49133333333334,19.929333333333332,11.176666666666668,308.0,51.666666666666664,1006.1
6/6/2020,5447.51,1562.7,38.56733333333333,19.800666666666665,6.394666666666667,290.6666666666667,60.86666666666667,1008.7266666666667
7/6/2020,4658.889999999999,1769.56,38.638000000000005,19.948666666666668,5.053333333333333,199.33333333333334,58.53333333333333,1007.2199999999999
8/6/2020,5378.07,1696.41,38.70333333333333,19.424666666666667,8.849333333333334,321.3333333333333,43.666666666666664,1008.8133333333334
9/6/2020,4611.45,1934.08,38.76533333333334,18.650666666666666,10.052,271.3333333333333,50.8,1011.34
10/6/2020,4279.02,1896.26,38.822,18.926,8.427333333333333,124.66666666666667,50.13333333333333,1011.1800000000001
11/6/2020,4384.45,2055.06,38.873333333333335,18.009333333333334,4.639333333333334,268.0,54.666666666666664,1008.7333333333333
12/6/2020,3456.56,1944.01,38.92066666666667,19.61,12.143333333333334,270.6666666666667,59.6,1006.6066666666667
13/6/2020,3712.13,2002.59,38.96266666666667,19.043333333333333,4.096,300.6666666666667,70.13333333333334,1012.0533333333333
14/6/2020,5630.92,1519.81,39.0,20.749333333333333,8.538666666666666,145.33333333333334,49.4,1014.2866666666666
15/6/2020,5730.92,1451.97,39.032000000000004,21.404666666666667,8.276,168.66666666666666,44.333333333333336,1015.3666666666667
16/6/2020,4808.21,1969.85,39.058,20.728666666666665,7.664,171.33333333333334,55.6,1013.2666666666667
17/6/2020,5708.92,1464.35,39.082,20.488,7.438,257.3333333333333,51.46666666666667,1012.92
18/6/2020,3371.35,2544.66,39.09866666666667,19.236,4.878,306.0,53.53333333333333,1014.62
19/6/2020,5741.900000000001,1499.01,39.11066666666667,20.857333333333333,6.215999999999999,244.66666666666666,48.733333333333334,1016.4933333333333
20/6/2020,5793.68,1430.1499999999999,39.11933333333333,22.15533333333333,7.443333333333333,172.0,40.8,1017.9333333333333
21/6/2020,5436.88,1679.63,39.12266666666667,23.728,9.562666666666667,117.33333333333333,37.666666666666664,1016.88
22/6/2020,5728.56,1417.83,39.12,24.248,6.717333333333333,234.66666666666666,45.266666666666666,1017.5266666666666
23/6/2020,5715.0,1427.97,39.11266666666666,22.565333333333335,2.6353333333333335,254.66666666666666,44.86666666666667,1017.7666666666667
24/6/2020,5792.66,1414.55,39.102,22.591333333333335,2.4046666666666665,266.0,45.4,1017.9599999999999
25/6/2020,5622.02,1441.41,39.08533333333333,22.621333333333332,2.69,304.0,43.86666666666667,1016.88
26/6/2020,5582.72,1462.01,39.06333333333334,23.408,3.619333333333333,298.6666666666667,42.93333333333333,1015.8133333333334
27/6/2020,5465.5,1511.29,39.037333333333336,24.125333333333334,3.0433333333333334,311.3333333333333,48.2,1016.0
28/6/2020,4953.400000000001,1641.97,39.006,24.490666666666666,3.5893333333333337,282.0,52.733333333333334,1016.2666666666667
